sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
MP09-34-Red,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,Livingston All-Purpose Tight-34-Red,"<p>It's not often that your pants work as a yoga staple and a climbing buddy. The Livingston All-Purpose Tight is made with soft, 11% cotton and nylon polymer stretch construction that lets you find the right angle in the studio or on the mountain side.</p>
<p>&bull; Breathable stretch organic cotton/spandex.<br />&bull; Compression fit<br />&bull; Hidden key pocket<br />&bull; Elastic waist with internal drawcord.</p>",,1,1,Taxable Goods,Not Visible Individually,75,,,,livingston-all-purpose-tight-34-red,,,,/m/p/mp09-red_main.jpg,,/m/p/mp09-red_main.jpg,,/m/p/mp09-red_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Red,size=34",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp09-red_main.jpg,,,,,,,,,,,
MP09-36-Black,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,Livingston All-Purpose Tight-36-Black,"<p>It's not often that your pants work as a yoga staple and a climbing buddy. The Livingston All-Purpose Tight is made with soft, 11% cotton and nylon polymer stretch construction that lets you find the right angle in the studio or on the mountain side.</p>
<p>&bull; Breathable stretch organic cotton/spandex.<br />&bull; Compression fit<br />&bull; Hidden key pocket<br />&bull; Elastic waist with internal drawcord.</p>",,1,1,Taxable Goods,Not Visible Individually,75,,,,livingston-all-purpose-tight-36-black,,,,/m/p/mp09-black_main.jpg,,/m/p/mp09-black_main.jpg,,/m/p/mp09-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=36",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp09-black_main.jpg,,,,,,,,,,,
MP09-36-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,Livingston All-Purpose Tight-36-Blue,"<p>It's not often that your pants work as a yoga staple and a climbing buddy. The Livingston All-Purpose Tight is made with soft, 11% cotton and nylon polymer stretch construction that lets you find the right angle in the studio or on the mountain side.</p>
<p>&bull; Breathable stretch organic cotton/spandex.<br />&bull; Compression fit<br />&bull; Hidden key pocket<br />&bull; Elastic waist with internal drawcord.</p>",,1,1,Taxable Goods,Not Visible Individually,75,,,,livingston-all-purpose-tight-36-blue,,,,/m/p/mp09-blue_main.jpg,,/m/p/mp09-blue_main.jpg,,/m/p/mp09-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=36",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/p/mp09-blue_alt1.jpg,/m/p/mp09-blue_back.jpg,/m/p/mp09-blue_main.jpg",",,",,,,,,,,,,
MP09-36-Red,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,Livingston All-Purpose Tight-36-Red,"<p>It's not often that your pants work as a yoga staple and a climbing buddy. The Livingston All-Purpose Tight is made with soft, 11% cotton and nylon polymer stretch construction that lets you find the right angle in the studio or on the mountain side.</p>
<p>&bull; Breathable stretch organic cotton/spandex.<br />&bull; Compression fit<br />&bull; Hidden key pocket<br />&bull; Elastic waist with internal drawcord.</p>",,1,1,Taxable Goods,Not Visible Individually,75,,,,livingston-all-purpose-tight-36-red,,,,/m/p/mp09-red_main.jpg,,/m/p/mp09-red_main.jpg,,/m/p/mp09-red_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Red,size=36",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp09-red_main.jpg,,,,,,,,,,,
MP10-32-Black,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Orestes Yoga Pant -32-Black,"<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p>
<p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>",,1,1,Taxable Goods,Not Visible Individually,66,,,,orestes-yoga-pant-32-black,,,,/m/p/mp10-black_main.jpg,,/m/p/mp10-black_main.jpg,,/m/p/mp10-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=32",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/p/mp10-black_alt1.jpg,/m/p/mp10-black_back.jpg,/m/p/mp10-black_main.jpg",",,",,,,,,,,,,
MP10-32-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Orestes Yoga Pant -32-Blue,"<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p>
<p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>",,1,1,Taxable Goods,Not Visible Individually,66,,,,orestes-yoga-pant-32-blue,,,,/m/p/mp10-blue_main.jpg,,/m/p/mp10-blue_main.jpg,,/m/p/mp10-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=32",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp10-blue_main.jpg,,,,,,,,,,,
MP10-32-Green,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Orestes Yoga Pant -32-Green,"<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p>
<p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>",,1,1,Taxable Goods,Not Visible Individually,66,,,,orestes-yoga-pant-32-green,,,,/m/p/mp10-green_main.jpg,,/m/p/mp10-green_main.jpg,,/m/p/mp10-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=32",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp10-green_main.jpg,,,,,,,,,,,
MP10-33-Black,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Orestes Yoga Pant -33-Black,"<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p>
<p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>",,1,1,Taxable Goods,Not Visible Individually,66,,,,orestes-yoga-pant-33-black,,,,/m/p/mp10-black_main.jpg,,/m/p/mp10-black_main.jpg,,/m/p/mp10-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=33",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/p/mp10-black_alt1.jpg,/m/p/mp10-black_back.jpg,/m/p/mp10-black_main.jpg",",,",,,,,,,,,,
MP10-33-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Orestes Yoga Pant -33-Blue,"<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p>
<p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>",,1,1,Taxable Goods,Not Visible Individually,66,,,,orestes-yoga-pant-33-blue,,,,/m/p/mp10-blue_main.jpg,,/m/p/mp10-blue_main.jpg,,/m/p/mp10-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=33",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp10-blue_main.jpg,,,,,,,,,,,
MP10-33-Green,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Orestes Yoga Pant -33-Green,"<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p>
<p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>",,1,1,Taxable Goods,Not Visible Individually,66,,,,orestes-yoga-pant-33-green,,,,/m/p/mp10-green_main.jpg,,/m/p/mp10-green_main.jpg,,/m/p/mp10-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=33",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp10-green_main.jpg,,,,,,,,,,,
MP10-34-Black,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Orestes Yoga Pant -34-Black,"<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p>
<p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>",,1,1,Taxable Goods,Not Visible Individually,66,,,,orestes-yoga-pant-34-black,,,,/m/p/mp10-black_main.jpg,,/m/p/mp10-black_main.jpg,,/m/p/mp10-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=34",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/p/mp10-black_alt1.jpg,/m/p/mp10-black_back.jpg,/m/p/mp10-black_main.jpg",",,",,,,,,,,,,
MP10-34-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Orestes Yoga Pant -34-Blue,"<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p>
<p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>",,1,1,Taxable Goods,Not Visible Individually,66,,,,orestes-yoga-pant-34-blue,,,,/m/p/mp10-blue_main.jpg,,/m/p/mp10-blue_main.jpg,,/m/p/mp10-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=34",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp10-blue_main.jpg,,,,,,,,,,,
MP10-34-Green,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Orestes Yoga Pant -34-Green,"<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p>
<p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>",,1,1,Taxable Goods,Not Visible Individually,66,,,,orestes-yoga-pant-34-green,,,,/m/p/mp10-green_main.jpg,,/m/p/mp10-green_main.jpg,,/m/p/mp10-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=34",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp10-green_main.jpg,,,,,,,,,,,
MP10-36-Black,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Orestes Yoga Pant -36-Black,"<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p>
<p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>",,1,1,Taxable Goods,Not Visible Individually,66,,,,orestes-yoga-pant-36-black,,,,/m/p/mp10-black_main.jpg,,/m/p/mp10-black_main.jpg,,/m/p/mp10-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=36",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/p/mp10-black_alt1.jpg,/m/p/mp10-black_back.jpg,/m/p/mp10-black_main.jpg",",,",,,,,,,,,,
MP10-36-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Orestes Yoga Pant -36-Blue,"<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p>
<p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>",,1,1,Taxable Goods,Not Visible Individually,66,,,,orestes-yoga-pant-36-blue,,,,/m/p/mp10-blue_main.jpg,,/m/p/mp10-blue_main.jpg,,/m/p/mp10-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=36",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp10-blue_main.jpg,,,,,,,,,,,
MP10-36-Green,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Orestes Yoga Pant -36-Green,"<p>The Orestes Yoga Pant is a yoga basic that sustains the novice yogi well into the expert stage. Organic sustainable cotton and 9% stretch spandex let your body bend to your will while your conscience stays clear.</p>
<p>&bull; A yoga essential.<br />&bull; Breathable stretch organic cotton/spandex.<br />&bull; Standard Fit.</p>",,1,1,Taxable Goods,Not Visible Individually,66,,,,orestes-yoga-pant-36-green,,,,/m/p/mp10-green_main.jpg,,/m/p/mp10-green_main.jpg,,/m/p/mp10-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=36",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp10-green_main.jpg,,,,,,,,,,,
MP11-32-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Aether Gym Pant -32-Blue,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p>
<p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,1,1,Taxable Goods,Not Visible Individually,74,,,,aether-gym-pant-32-blue,,,,/m/p/mp11-blue_main.jpg,,/m/p/mp11-blue_main.jpg,,/m/p/mp11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=32",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp11-blue_main.jpg,,,,,,,,,,,
MP11-32-Brown,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Aether Gym Pant -32-Brown,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p>
<p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,1,1,Taxable Goods,Not Visible Individually,74,,,,aether-gym-pant-32-brown,,,,/m/p/mp11-brown_main.jpg,,/m/p/mp11-brown_main.jpg,,/m/p/mp11-brown_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Brown,size=32",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/p/mp11-brown_alt1.jpg,/m/p/mp11-brown_back.jpg,/m/p/mp11-brown_main.jpg",",,",,,,,,,,,,
MP11-32-Green,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Aether Gym Pant -32-Green,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p>
<p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,1,1,Taxable Goods,Not Visible Individually,74,,,,aether-gym-pant-32-green,,,,/m/p/mp11-green_main.jpg,,/m/p/mp11-green_main.jpg,,/m/p/mp11-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=32",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp11-green_main.jpg,,,,,,,,,,,
MP11-33-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Aether Gym Pant -33-Blue,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p>
<p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,1,1,Taxable Goods,Not Visible Individually,74,,,,aether-gym-pant-33-blue,,,,/m/p/mp11-blue_main.jpg,,/m/p/mp11-blue_main.jpg,,/m/p/mp11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=33",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp11-blue_main.jpg,,,,,,,,,,,
MP11-33-Brown,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Aether Gym Pant -33-Brown,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p>
<p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,1,1,Taxable Goods,Not Visible Individually,74,,,,aether-gym-pant-33-brown,,,,/m/p/mp11-brown_main.jpg,,/m/p/mp11-brown_main.jpg,,/m/p/mp11-brown_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Brown,size=33",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/p/mp11-brown_alt1.jpg,/m/p/mp11-brown_back.jpg,/m/p/mp11-brown_main.jpg",",,",,,,,,,,,,
MP11-33-Green,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Aether Gym Pant -33-Green,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p>
<p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,1,1,Taxable Goods,Not Visible Individually,74,,,,aether-gym-pant-33-green,,,,/m/p/mp11-green_main.jpg,,/m/p/mp11-green_main.jpg,,/m/p/mp11-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=33",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp11-green_main.jpg,,,,,,,,,,,
MP11-34-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Aether Gym Pant -34-Blue,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p>
<p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,1,1,Taxable Goods,Not Visible Individually,74,,,,aether-gym-pant-34-blue,,,,/m/p/mp11-blue_main.jpg,,/m/p/mp11-blue_main.jpg,,/m/p/mp11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=34",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp11-blue_main.jpg,,,,,,,,,,,
MP11-34-Brown,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Aether Gym Pant -34-Brown,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p>
<p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,1,1,Taxable Goods,Not Visible Individually,74,,,,aether-gym-pant-34-brown,,,,/m/p/mp11-brown_main.jpg,,/m/p/mp11-brown_main.jpg,,/m/p/mp11-brown_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Brown,size=34",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/m/p/mp11-brown_alt1.jpg,/m/p/mp11-brown_back.jpg,/m/p/mp11-brown_main.jpg",",,",,,,,,,,,,
MP11-34-Green,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Aether Gym Pant -34-Green,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p>
<p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,1,1,Taxable Goods,Not Visible Individually,74,,,,aether-gym-pant-34-green,,,,/m/p/mp11-green_main.jpg,,/m/p/mp11-green_main.jpg,,/m/p/mp11-green_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Green,size=34",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp11-green_main.jpg,,,,,,,,,,,
MP11-36-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Pants,Default Category/Promotions/Pants,Default Category/Collections/Erin Recommends,Default Category",base,Aether Gym Pant -36-Blue,"<p>The Aether Gym Pant is built for the studio, but adapts perfectly well to outdoor and gym environs too. With lightweight stretch fabric and water-repellent exterior, the Aether is ready for all comers.</p>
<p>&bull; Pants/shorts convertible.<br />&bull; Lightweight moisture wicking. <br />&bull; Water repellent.<br />&bull; Belted waist.</p>",,1,1,Taxable Goods,Not Visible Individually,74,,,,aether-gym-pant-36-blue,,,,/m/p/mp11-blue_main.jpg,,/m/p/mp11-blue_main.jpg,,/m/p/mp11-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=36",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/m/p/mp11-blue_main.jpg,,,,,,,,,,,
