sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
WSH05-28-Blue,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-28-Blue,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-28-blue,,,,/w/s/wsh05-blue_main.jpg,,/w/s/wsh05-blue_main.jpg,,/w/s/wsh05-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=28",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/s/wsh05-blue_back.jpg,/w/s/wsh05-blue_main.jpg",",",,,,,,,,,,
WSH05-28-Purple,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-28-Purple,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-28-purple,,,,/w/s/wsh05-purple_main.jpg,,/w/s/wsh05-purple_main.jpg,,/w/s/wsh05-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=28",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh05-purple_main.jpg,,,,,,,,,,,
WSH05-28-Yellow,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-28-Yellow,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-28-yellow,,,,/w/s/wsh05-yellow_main.jpg,,/w/s/wsh05-yellow_main.jpg,,/w/s/wsh05-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=28",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh05-yellow_main.jpg,,,,,,,,,,,
WSH05-29-Blue,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-29-Blue,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-29-blue,,,,/w/s/wsh05-blue_main.jpg,,/w/s/wsh05-blue_main.jpg,,/w/s/wsh05-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=29",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/s/wsh05-blue_back.jpg,/w/s/wsh05-blue_main.jpg",",",,,,,,,,,,
WSH05-29-Purple,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-29-Purple,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-29-purple,,,,/w/s/wsh05-purple_main.jpg,,/w/s/wsh05-purple_main.jpg,,/w/s/wsh05-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=29",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh05-purple_main.jpg,,,,,,,,,,,
WSH05-29-Yellow,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-29-Yellow,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-29-yellow,,,,/w/s/wsh05-yellow_main.jpg,,/w/s/wsh05-yellow_main.jpg,,/w/s/wsh05-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=29",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh05-yellow_main.jpg,,,,,,,,,,,
WSH05-30-Blue,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-30-Blue,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-30-blue,,,,/w/s/wsh05-blue_main.jpg,,/w/s/wsh05-blue_main.jpg,,/w/s/wsh05-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=30",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/s/wsh05-blue_back.jpg,/w/s/wsh05-blue_main.jpg",",",,,,,,,,,,
WSH05-30-Purple,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-30-Purple,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-30-purple,,,,/w/s/wsh05-purple_main.jpg,,/w/s/wsh05-purple_main.jpg,,/w/s/wsh05-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=30",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh05-purple_main.jpg,,,,,,,,,,,
WSH05-30-Yellow,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-30-Yellow,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-30-yellow,,,,/w/s/wsh05-yellow_main.jpg,,/w/s/wsh05-yellow_main.jpg,,/w/s/wsh05-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=30",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh05-yellow_main.jpg,,,,,,,,,,,
WSH05-31-Blue,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-31-Blue,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-31-blue,,,,/w/s/wsh05-blue_main.jpg,,/w/s/wsh05-blue_main.jpg,,/w/s/wsh05-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=31",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/s/wsh05-blue_back.jpg,/w/s/wsh05-blue_main.jpg",",",,,,,,,,,,
WSH05-31-Purple,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-31-Purple,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-31-purple,,,,/w/s/wsh05-purple_main.jpg,,/w/s/wsh05-purple_main.jpg,,/w/s/wsh05-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=31",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh05-purple_main.jpg,,,,,,,,,,,
WSH05-31-Yellow,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-31-Yellow,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-31-yellow,,,,/w/s/wsh05-yellow_main.jpg,,/w/s/wsh05-yellow_main.jpg,,/w/s/wsh05-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=31",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh05-yellow_main.jpg,,,,,,,,,,,
WSH05-32-Blue,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-32-Blue,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-32-blue,,,,/w/s/wsh05-blue_main.jpg,,/w/s/wsh05-blue_main.jpg,,/w/s/wsh05-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=32",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/s/wsh05-blue_back.jpg,/w/s/wsh05-blue_main.jpg",",",,,,,,,,,,
WSH05-32-Purple,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-32-Purple,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-32-purple,,,,/w/s/wsh05-purple_main.jpg,,/w/s/wsh05-purple_main.jpg,,/w/s/wsh05-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=32",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh05-purple_main.jpg,,,,,,,,,,,
WSH05-32-Yellow,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Promotions/Women Sale,Default Category",base,Bess Yoga Short-32-Yellow,"<p>Designed for intense physical activity &ndash; think bikram &ndash; our Bess Yoga Short features moisture-wicking, four-way stretch fabric that lets you move in every which way. A vented gusset adds breathability and range of motion.</p>
<p>&bull; Navy cotton shorts with light bue waist detail.<br />&bull; Front shirred waistband.<br />&bull; Flat-lock, chafe-free side seams.<br />&bull; Vented gusset.<br />&bull; Hidden interior pocket.<br />&bull; Sustainable and recycled fabric.</p>",,1,1,Taxable Goods,Not Visible Individually,28,,,,bess-yoga-short-32-yellow,,,,/w/s/wsh05-yellow_main.jpg,,/w/s/wsh05-yellow_main.jpg,,/w/s/wsh05-yellow_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Yellow,size=32",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh05-yellow_main.jpg,,,,,,,,,,,
WSH06-28-Gray,,Bottom,simple,Default Category/Women/Bottoms/Shorts,base,Angel Light Running Short-28-Gray,"<p>The Angel Light Running Short offers comfort in an ultra-lightweight, breathable package. With fabric infused with all-natural Cocona&reg; performance technology, it can whisk away sweat and block UV rays.</p>
<p>&bull; Dark heather gray running shorts.<br />&bull; Snug fit. <br />&bull; Elastic waistband. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,angel-light-running-short-28-gray,,,,/w/s/wsh06-gray_main.jpg,,/w/s/wsh06-gray_main.jpg,,/w/s/wsh06-gray_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=28",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/s/wsh06-gray_alt1.jpg,/w/s/wsh06-gray_back.jpg,/w/s/wsh06-gray_main.jpg",",,",,,,,,,,,,
WSH06-28-Orange,,Bottom,simple,Default Category/Women/Bottoms/Shorts,base,Angel Light Running Short-28-Orange,"<p>The Angel Light Running Short offers comfort in an ultra-lightweight, breathable package. With fabric infused with all-natural Cocona&reg; performance technology, it can whisk away sweat and block UV rays.</p>
<p>&bull; Dark heather gray running shorts.<br />&bull; Snug fit. <br />&bull; Elastic waistband. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,angel-light-running-short-28-orange,,,,/w/s/wsh06-orange_main.jpg,,/w/s/wsh06-orange_main.jpg,,/w/s/wsh06-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=28",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh06-orange_main.jpg,,,,,,,,,,,
WSH06-28-Purple,,Bottom,simple,Default Category/Women/Bottoms/Shorts,base,Angel Light Running Short-28-Purple,"<p>The Angel Light Running Short offers comfort in an ultra-lightweight, breathable package. With fabric infused with all-natural Cocona&reg; performance technology, it can whisk away sweat and block UV rays.</p>
<p>&bull; Dark heather gray running shorts.<br />&bull; Snug fit. <br />&bull; Elastic waistband. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,angel-light-running-short-28-purple,,,,/w/s/wsh06-purple_main.jpg,,/w/s/wsh06-purple_main.jpg,,/w/s/wsh06-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=28",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh06-purple_main.jpg,,,,,,,,,,,
WSH06-29-Gray,,Bottom,simple,Default Category/Women/Bottoms/Shorts,base,Angel Light Running Short-29-Gray,"<p>The Angel Light Running Short offers comfort in an ultra-lightweight, breathable package. With fabric infused with all-natural Cocona&reg; performance technology, it can whisk away sweat and block UV rays.</p>
<p>&bull; Dark heather gray running shorts.<br />&bull; Snug fit. <br />&bull; Elastic waistband. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,angel-light-running-short-29-gray,,,,/w/s/wsh06-gray_main.jpg,,/w/s/wsh06-gray_main.jpg,,/w/s/wsh06-gray_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=29",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/s/wsh06-gray_alt1.jpg,/w/s/wsh06-gray_back.jpg,/w/s/wsh06-gray_main.jpg",",,",,,,,,,,,,
WSH06-29-Orange,,Bottom,simple,Default Category/Women/Bottoms/Shorts,base,Angel Light Running Short-29-Orange,"<p>The Angel Light Running Short offers comfort in an ultra-lightweight, breathable package. With fabric infused with all-natural Cocona&reg; performance technology, it can whisk away sweat and block UV rays.</p>
<p>&bull; Dark heather gray running shorts.<br />&bull; Snug fit. <br />&bull; Elastic waistband. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,angel-light-running-short-29-orange,,,,/w/s/wsh06-orange_main.jpg,,/w/s/wsh06-orange_main.jpg,,/w/s/wsh06-orange_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=29",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh06-orange_main.jpg,,,,,,,,,,,
WSH06-29-Purple,,Bottom,simple,Default Category/Women/Bottoms/Shorts,base,Angel Light Running Short-29-Purple,"<p>The Angel Light Running Short offers comfort in an ultra-lightweight, breathable package. With fabric infused with all-natural Cocona&reg; performance technology, it can whisk away sweat and block UV rays.</p>
<p>&bull; Dark heather gray running shorts.<br />&bull; Snug fit. <br />&bull; Elastic waistband. <br />&bull; Cocona&reg; performance fabric. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,angel-light-running-short-29-purple,,,,/w/s/wsh06-purple_main.jpg,,/w/s/wsh06-purple_main.jpg,,/w/s/wsh06-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=29",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh06-purple_main.jpg,,,,,,,,,,,
WSH07-28-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Echo Fit Compression Short-28-Black,"<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p>
<p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,24,,,,echo-fit-compression-short-28-black,,,,/w/s/wsh07-black_main.jpg,,/w/s/wsh07-black_main.jpg,,/w/s/wsh07-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=28",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/s/wsh07-black_back.jpg,/w/s/wsh07-black_main.jpg",",",,,,,,,,,,
WSH07-28-Blue,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Echo Fit Compression Short-28-Blue,"<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p>
<p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,24,,,,echo-fit-compression-short-28-blue,,,,/w/s/wsh07-blue_main.jpg,,/w/s/wsh07-blue_main.jpg,,/w/s/wsh07-blue_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Blue,size=28",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh07-blue_main.jpg,,,,,,,,,,,
WSH07-28-Purple,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Echo Fit Compression Short-28-Purple,"<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p>
<p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,24,,,,echo-fit-compression-short-28-purple,,,,/w/s/wsh07-purple_main.jpg,,/w/s/wsh07-purple_main.jpg,,/w/s/wsh07-purple_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Purple,size=28",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,/w/s/wsh07-purple_main.jpg,,,,,,,,,,,
WSH07-29-Black,,Bottom,simple,"Default Category/Women/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,Echo Fit Compression Short-29-Black,"<p>Your muscles know it's go time the second you pull on the Echo Fit Compression Short. A balance of firm, stimulating squeeze with breathability, it offers the support and comfort you need to give it your all.</p>
<p>&bull; Black compression shorts.<br />&bull; High-waisted cut.<br />&bull; Compression fit.<br />&bull; Inseam: 1.0"". <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,24,,,,echo-fit-compression-short-29-black,,,,/w/s/wsh07-black_main.jpg,,/w/s/wsh07-black_main.jpg,,/w/s/wsh07-black_main.jpg,,,,"10/24/16, 12:37 PM","10/24/16, 12:37 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=29",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,"/w/s/wsh07-black_back.jpg,/w/s/wsh07-black_main.jpg",",",,,,,,,,,,
